Lat (DD),Long (DD),Depth
51.325605182,-003.500027340,-17.373
51.325604265,-003.500007688,-17.060
51.325595843,-003.499999036,-16.839
51.325594410,-003.499972852,-16.842
51.325596244,-003.499969185,-16.856
51.325595327,-003.499952226,-16.908
51.325597046,-003.499934349,-16.967
51.325594467,-003.499901003,-17.004
51.325595212,-003.499898941,-17.014
51.325596301,-003.499867371,-17.094
51.325594410,-003.499860037,-17.092
51.325594811,-003.499842733,-17.157
51.325597332,-003.499825659,-17.212
51.325597103,-003.499806981,-17.262
51.325605411,-003.499789391,-17.347
51.325604036,-003.499278656,-17.835
51.325595212,-003.499260551,-17.811
51.325601629,-003.499251899,-17.906
51.325596301,-003.499230585,-17.952
51.325603807,-003.499212709,-18.000
51.325603692,-003.499190249,-17.989
51.325594639,-003.499170826,-17.980
51.325596358,-003.499157419,-18.013
51.325595155,-003.499143152,-18.067
51.325595785,-003.499121208,-18.129
51.325594983,-003.499107800,-18.149
51.325605010,-003.499090039,-18.188
51.325599280,-003.499072392,-18.250
51.325605067,-003.499049817,-18.284
51.325595155,-003.499034978,-18.319
51.325596587,-003.499009366,-18.283
51.325595327,-003.498984729,-18.284
51.325602718,-003.498966051,-18.106
51.325604208,-003.498949034,-17.866
51.325603864,-003.498933908,-17.728
51.325599796,-003.498922449,-17.712
51.325598994,-003.498910130,-17.760
51.325597962,-003.498892941,-17.851
51.325596587,-003.498870138,-17.928
51.325595613,-003.498853579,-17.964
51.325594639,-003.498837765,-18.008
51.325597676,-003.498817139,-18.077
51.325594811,-003.498795481,-18.138
51.325595728,-003.498781215,-18.198
51.325595728,-003.498766833,-18.279
51.325595785,-003.498733201,-18.305
51.325598421,-003.498724262,-18.312
51.325594697,-003.498712574,-18.424
51.325596645,-003.498694812,-18.509
51.325595384,-003.498675103,-18.547
51.325597046,-003.498657284,-18.640
51.325603692,-003.498640324,-18.707
51.325595040,-003.498621703,-18.793
51.325596645,-003.498604572,-18.868
51.325596817,-003.498571340,-18.900
51.325598077,-003.498551802,-18.696
51.325604838,-003.498536275,-18.642
51.325597619,-003.498531863,-18.630
51.325602661,-003.498502585,-18.713
51.325601687,-003.498487402,-18.706
51.325603692,-003.498479094,-18.752
51.325605010,-003.498460415,-18.780
51.325598937,-003.498443456,-18.791
51.325595040,-003.498420996,-18.777
51.325605067,-003.498403635,-18.793
51.325594639,-003.498373956,-18.809
51.325602317,-003.498359919,-18.791
51.325602202,-003.498338375,-18.770
51.325596415,-003.498322963,-18.779
51.325599739,-003.498300904,-18.759
51.325604093,-003.498293742,-18.712
51.325598364,-003.498278559,-18.709
51.325597561,-003.498254895,-18.666
51.325599280,-003.498244640,-18.667
51.325604150,-003.498216736,-18.723
51.325598306,-003.498192787,-18.798
51.325597962,-003.498187630,-18.756
51.325600770,-003.498159555,-18.727
51.325605124,-003.498154685,-18.755
51.325596817,-003.498134574,-18.739
51.325598306,-003.498117443,-18.807
51.325604093,-003.498099509,-18.834
51.325600885,-003.498083868,-18.877
51.325597390,-003.498062955,-18.890
51.325604723,-003.498033390,-18.931
51.325599395,-003.498020097,-18.934
51.325597103,-003.498004226,-18.954
51.325596358,-003.497993398,-19.034
51.325603291,-003.497963203,-19.024
51.325602202,-003.497948077,-19.058
51.325599280,-003.497938737,-19.096
51.325597962,-003.497919772,-19.057
51.325599338,-003.497904245,-19.059
51.325604666,-003.497883791,-19.130
51.325603749,-003.497868837,-19.178
51.325600541,-003.497833829,-19.150
51.325601400,-003.497829589,-19.155
51.325603234,-003.497813145,-19.180
51.325598650,-003.497784039,-19.193
51.325596072,-003.497777278,-19.193
51.325597103,-003.497758657,-19.230
51.325604036,-003.497738030,-19.326
51.325596931,-003.497722388,-19.381
51.325604609,-003.497690360,-19.292
51.325603520,-003.497676323,-19.230
51.325604895,-003.497654779,-18.998
51.325598535,-003.497650883,-19.043
51.325614234,-003.500227876,-17.441
51.325606557,-003.500214755,-17.415
51.325606671,-003.500204499,-17.458
51.325616354,-003.500169434,-17.339
51.325614807,-003.500167887,-17.309
51.325615094,-003.500146630,-17.337
51.325605812,-003.500120847,-17.375
51.325606156,-003.500111050,-17.410
51.325605640,-003.500096382,-17.453
51.325615839,-003.500069854,-17.492
51.325615209,-003.500043441,-17.498
51.325615209,-003.500026596,-17.310
51.325615896,-003.500008834,-16.871
51.325616011,-003.500005339,-16.855
51.325607416,-003.499986374,-16.864
51.325607817,-003.499964602,-16.904
51.325609192,-003.499952512,-16.942
51.325608161,-003.499932000,-17.003
51.325606328,-003.499910629,-17.028
51.325605640,-003.499898138,-17.069
51.325607989,-003.499876251,-17.110
51.325609823,-003.499861870,-17.150
51.325605869,-003.499835686,-17.232
51.325605812,-003.499824170,-17.278
51.325605927,-003.499801251,-17.311
51.325609651,-003.499782286,-17.341
51.325615438,-003.499769108,-17.341
51.325616412,-003.499304153,-17.826
51.325607359,-003.499280032,-17.808
51.325607875,-003.499270177,-17.843
51.325614234,-003.499252129,-17.930
51.325611198,-003.499227950,-17.902
51.325615724,-003.499215860,-17.960
51.325615151,-003.499190994,-17.977
51.325612573,-003.499180566,-18.012
51.325608849,-003.499160799,-18.079
51.325606041,-003.499143267,-18.121
51.325610625,-003.499124244,-18.174
51.325613318,-003.499096284,-18.149
51.325614636,-003.499087575,-18.166
51.325605869,-003.499072735,-18.221
51.325615610,-003.499054802,-18.283
51.325616412,-003.499021227,-18.336
51.325615896,-003.499002376,-18.265
51.325614750,-003.498984042,-18.197
51.325611083,-003.498966165,-18.035
51.325612401,-003.498947544,-17.737
51.325611943,-003.498940210,-17.731
51.325606270,-003.498928121,-17.756
51.325608104,-003.498910531,-17.817
51.325605984,-003.498890134,-17.915
51.325607760,-003.498873747,-17.950
51.325606385,-003.498851803,-18.005
51.325607875,-003.498831921,-18.063
51.325605984,-003.498819545,-18.104
51.325605812,-003.498799320,-18.191
51.325612917,-003.498784308,-18.255
51.325608333,-003.498765057,-18.307
51.325615266,-003.498745806,-18.279
51.325605583,-003.498716126,-18.447
51.325608047,-003.498708449,-18.522
51.325606786,-003.498688510,-18.575
51.325605984,-003.498676249,-18.638
51.325607359,-003.498655737,-18.690
51.325606442,-003.498641585,-18.747
51.325610396,-003.498621990,-18.850
51.325609192,-003.498604056,-18.901
51.325605755,-003.498583258,-18.933
51.325605812,-003.498552089,-18.728
51.325609995,-003.498537879,-18.660
51.325614578,-003.498530717,-18.633
51.325614464,-003.498515591,-18.708
51.325606786,-003.498488891,-18.708
51.325610739,-003.498472448,-18.770
51.325607130,-003.498454342,-18.784
51.325606385,-003.498442425,-18.794
51.325611943,-003.498414464,-18.592
51.325606328,-003.498403750,-18.779
51.325612974,-003.498373956,-18.781
51.325615266,-003.498371664,-18.802
51.325614521,-003.498340896,-18.719
51.325615438,-003.498320614,-18.768
51.325608047,-003.498305717,-18.739
51.325605984,-003.498285606,-18.719
51.325606156,-003.498277184,-18.726
51.325607302,-003.498258047,-18.685
51.325608791,-003.498244754,-18.675
51.325607244,-003.498228310,-18.577
51.325615552,-003.498210377,-18.764
51.325615781,-003.498175369,-18.741
51.325613490,-003.498173879,-18.675
51.325607474,-003.498155831,-18.727
51.325610854,-003.498134804,-18.766
51.325614349,-003.498119448,-18.781
51.325608448,-003.498101457,-18.833
51.325608677,-003.498072523,-18.872
51.325616240,-003.498049204,-18.881
51.325607932,-003.498048459,-18.902
51.325607130,-003.498017576,-18.908
51.325608906,-003.498011045,-18.994
51.325613490,-003.497980621,-19.015
51.325610338,-003.497975922,-19.035
51.325606041,-003.497942462,-19.040
51.325616412,-003.497929971,-19.100
51.325607015,-003.497922293,-19.122
51.325607645,-003.497897943,-19.132
51.325610510,-003.497881212,-19.129
51.325611713,-003.497867576,-19.143
51.325616698,-003.497836464,-19.117
51.325616354,-003.497831250,-19.117
51.325607359,-003.497809936,-19.162
51.325605984,-003.497791201,-19.213
51.325606213,-003.497766220,-19.257
51.325611312,-003.497750177,-19.232
51.325610797,-003.497743187,-19.235
51.325616813,-003.497712476,-19.282
51.325612917,-003.497690246,-19.153
51.325616297,-003.497674833,-19.011
51.325615839,-003.497667786,-18.977
51.325615781,-003.497279721,-19.377
51.325613833,-003.497260699,-19.210
51.325614922,-003.497247120,-18.974
51.325608791,-003.497222540,-18.938
51.325608104,-003.497218816,-18.917
51.325618131,-003.500226615,-17.402
51.325626095,-003.500221688,-17.432
51.325624319,-003.500188112,-17.358
51.325622485,-003.500175565,-17.259
51.325626438,-003.500166225,-17.273
51.325616870,-003.500148406,-17.349
51.325616985,-003.500132535,-17.381
51.325617558,-003.500114373,-17.423
51.325617042,-003.500094376,-17.483
51.325618073,-003.500072088,-17.504
51.325618589,-003.500048483,-17.266
51.325624261,-003.500025450,-16.986
51.325620995,-003.500008433,-16.835
51.325618360,-003.500005683,-16.840
51.325620881,-003.499988207,-16.919
51.325617615,-003.499958184,-16.962
51.325617328,-003.499949705,-16.989
51.325627298,-003.499934120,-17.050
51.325617730,-003.499916301,-17.072
51.325627183,-003.499897967,-17.118
51.325625063,-003.499879288,-17.150
51.325619448,-003.499863188,-17.190
51.325618875,-003.499842791,-17.277
51.325619448,-003.499820560,-17.320
51.325625293,-003.499797871,-17.363
51.325627814,-003.499774494,-17.312
51.325625063,-003.499758681,-17.205
51.325627069,-003.499754784,-17.206
51.325626553,-003.499324951,-17.807
51.325623688,-003.499313664,-17.750
51.325616927,-003.499299684,-17.820
51.325617844,-003.499285303,-17.877
51.325617730,-003.499263416,-17.915
51.325627126,-003.499249722,-17.903
51.325619849,-003.499217808,-17.955
51.325627069,-003.499205834,-17.904
51.325617730,-003.499197468,-17.998
51.325618245,-003.499180451,-18.048
51.325626610,-003.499146876,-18.093
51.325624891,-003.499143553,-18.102
51.325625808,-003.499111124,-18.109
51.325623402,-003.499106082,-18.149
51.325616985,-003.499080929,-18.082
51.325622886,-003.499070214,-18.255
51.325619219,-003.499050677,-18.285
51.325626324,-003.499019450,-18.334
51.325627126,-003.499001803,-18.161
51.325626381,-003.498985932,-18.060
51.325627814,-003.498968744,-17.833
51.325619334,-003.498960779,-17.776
51.325617615,-003.498941815,-17.743
51.325617386,-003.498926001,-17.822
51.325619105,-003.498908927,-17.905
51.325620995,-003.498891738,-17.945
51.325621454,-003.498872372,-17.998
51.325617558,-003.498855298,-18.032
51.325619047,-003.498835989,-18.112
51.325619563,-003.498819889,-18.190
51.325619391,-003.498799778,-18.256
51.325620995,-003.498782819,-18.294
51.325616870,-003.498762135,-18.385
51.325618302,-003.498742597,-18.401
51.325617443,-003.498728961,-18.501
51.325618646,-003.498711142,-18.583
51.325620251,-003.498692807,-18.624
51.325619047,-003.498674530,-18.717
51.325625407,-003.498652471,-18.745
51.325621969,-003.498640840,-18.806
51.325617443,-003.498611103,-18.876
51.325624319,-003.498598899,-18.955
51.325620422,-003.498570996,-18.892
51.325616870,-003.498554266,-18.868
51.325625235,-003.498538223,-18.650
51.325622943,-003.498529457,-18.650
51.325624490,-003.498514617,-18.686
51.325617959,-003.498490668,-18.729
51.325618818,-003.498464999,-18.801
51.325618589,-003.498461561,-18.810
51.325621110,-003.498440419,-18.791
51.325622256,-003.498421397,-18.766
51.325617271,-003.498402776,-18.741
51.325626267,-003.498388738,-18.772
51.325622714,-003.498355621,-18.791
51.325627527,-003.498342329,-18.736
51.325625293,-003.498322333,-18.741
51.325618875,-003.498300331,-18.600
51.325623287,-003.498292539,-18.770
51.325625522,-003.498277642,-18.703
51.325623001,-003.498251859,-18.746
51.325617271,-003.498237420,-18.712
51.325625980,-003.498224013,-18.728
51.325621798,-003.498195995,-18.668
51.325619105,-003.498186141,-18.734
51.325627413,-003.498173822,-18.753
51.325621511,-003.498154685,-18.738
51.325626553,-003.498125636,-18.763
51.325619334,-003.498120480,-18.813
51.325626897,-003.498100655,-18.857
51.325627642,-003.498079341,-18.865
51.325617615,-003.498057569,-18.889
51.325627928,-003.498041927,-18.927
51.325616870,-003.498026113,-18.960
51.325624720,-003.498010128,-19.018
51.325627928,-003.497992595,-19.007
51.325621339,-003.497976495,-19.037
51.325617214,-003.497945269,-19.120
51.325619219,-003.497937821,-19.132
51.325623516,-003.497906938,-19.156
51.325622199,-003.497889979,-19.118
51.325621454,-003.497880639,-19.117
51.325625235,-003.497868951,-19.129
51.325625464,-003.497840762,-19.073
51.325619907,-003.497831823,-19.095
51.325618417,-003.497813374,-19.180
51.325618188,-003.497795441,-19.301
51.325616927,-003.497776304,-19.340
51.325619334,-003.497746052,-19.254
51.325627928,-003.497725654,-19.205
51.325626668,-003.497707721,-19.067
51.325624949,-003.497692308,-18.971
51.325624376,-003.497685089,-18.948
51.325622886,-003.497667327,-18.996
51.325627871,-003.497327048,-19.483
51.325625751,-003.497295535,-19.439
51.325623402,-003.497276627,-19.294
51.325621683,-003.497261960,-19.137
51.325619678,-003.497242995,-18.974
51.325619563,-003.497237723,-18.946
51.325617672,-003.497219045,-19.035
51.325627011,-003.497202601,-19.184
51.325629590,-003.500243632,-17.422
51.325632053,-003.500225183,-17.387
51.325633027,-003.500205416,-17.362
51.325638700,-003.500189774,-17.293
51.325630506,-003.500173215,-17.284
51.325628902,-003.500168460,-17.328
51.325628845,-003.500150011,-17.391
51.325628387,-003.500130702,-17.420
51.325629532,-003.500112826,-17.459
51.325629246,-003.500095866,-17.520
51.325632970,-003.500061603,-17.554
51.325637554,-003.500045962,-17.340
51.325633600,-003.500025507,-17.002
51.325628902,-003.500008376,-16.855
51.325629361,-003.500006026,-16.908
51.325628501,-003.499982363,-16.918
51.325630793,-003.499968498,-17.005
51.325629189,-003.499947356,-17.024
51.325629590,-003.499934177,-17.067
51.325628501,-003.499912921,-17.114
51.325628959,-003.499894300,-17.130
51.325629017,-003.499880549,-17.175
51.325635262,-003.499861985,-17.256
51.325628329,-003.499843765,-17.328
51.325628387,-003.499823597,-17.361
51.325629189,-003.499801710,-17.370
51.325636408,-003.499774322,-17.223
51.325630449,-003.499765384,-17.166
51.325634918,-003.499754899,-17.211
51.325635491,-003.499737481,-17.309
51.325637668,-003.499342427,-17.763
51.325629418,-003.499330853,-17.718
51.325628673,-003.499318534,-17.827
51.325637325,-003.499290116,-17.838
51.325630564,-003.499286792,-17.947
51.325628329,-003.499268802,-17.975
51.325639215,-003.499243477,-17.982
51.325629074,-003.499221762,-17.971
51.325635319,-003.499216089,-17.979
51.325637038,-003.499198442,-17.999
51.325628157,-003.499173576,-18.093
51.325634517,-003.499146475,-18.064
51.325638184,-003.499142808,-18.052
51.325635720,-003.499126307,-18.100
51.325629131,-003.499105738,-18.155
51.325631767,-003.499087862,-18.230
51.325628616,-003.499070673,-18.265
51.325631137,-003.499052567,-18.323
51.325637095,-003.499025065,-18.302
51.325638642,-003.499003809,-18.041
51.325634746,-003.498983812,-17.930
51.325636351,-003.498965191,-17.800
51.325632970,-003.498961295,-17.788
51.325631538,-003.498940439,-17.831
51.325630277,-003.498928808,-17.861
51.325632283,-003.498910245,-17.948
51.325628272,-003.498891910,-17.995
51.325628215,-003.498872716,-18.071
51.325628501,-003.498854439,-18.116
51.325635377,-003.498836849,-18.206
51.325635205,-003.498810836,-18.242
51.325630392,-003.498802872,-18.275
51.325637153,-003.498784251,-18.388
51.325632225,-003.498761849,-18.462
51.325628845,-003.498749243,-18.486
51.325632913,-003.498723002,-18.569
51.325629475,-003.498712116,-18.611
51.325630793,-003.498693036,-18.665
51.325637325,-003.498674301,-18.771
51.325633658,-003.498657914,-18.798
51.325629991,-003.498640840,-18.868
51.325631194,-003.498623537,-18.935
51.325636351,-003.498588300,-18.991
51.325630048,-003.498570481,-18.990
51.325631939,-003.498552432,-18.874
51.325629991,-003.498533983,-18.697
51.325638184,-003.498528139,-18.665
51.325628616,-003.498513987,-18.690
51.325633429,-003.498495595,-18.771
51.325636465,-003.498465400,-18.804
51.325635950,-003.498458238,-18.751
51.325631194,-003.498443456,-18.783
51.325633486,-003.498421798,-18.694
